Results Table 1
;"1"
End date;"maandag 12 april 2021 10:19:25"
Maximum Force;(kN);"15.77"
Displacement at Maximum Force;(mm);"3.08"

Time;Force;Displacement
(s);(kN);(mm)
"1456.5330";"4.1959";"38.1532"
"1456.6330";"4.1951";"38.1599"
"1456.7330";"4.1939";"38.1666"
"1456.8330";"4.1920";"38.1733"
"1456.9330";"4.1895";"38.1799"
"1457.0330";"4.1871";"38.1866"
"1457.1330";"4.1820";"38.1933"
"1457.2330";"4.1792";"38.2000"
"1457.3330";"4.1735";"38.2066"
"1457.4330";"4.1636";"38.2133"
"1457.5330";"4.1569";"38.2199"
"1457.6330";"4.1543";"38.2266"
"1457.7330";"4.1506";"38.2332"
"1457.8330";"4.1493";"38.2399"
"1457.9330";"4.1477";"38.2466"
"1458.0330";"4.1439";"38.2533"
"1458.1330";"4.1368";"38.2599"
"1458.2330";"4.1322";"38.2666"
"1458.3330";"4.1279";"38.2733"
"1458.4330";"4.1225";"38.2799"
"1458.5330";"4.1164";"38.2865"
"1458.6330";"4.1124";"38.2933"
"1458.7330";"4.1092";"38.3000"
"1458.8330";"4.1058";"38.3066"
"1458.9330";"4.1016";"38.3132"
"1459.0330";"4.0963";"38.3199"
"1459.1330";"4.0903";"38.3266"
"1459.2330";"4.0814";"38.3332"
"1459.3330";"4.0732";"38.3399"
"1459.4330";"4.0676";"38.3466"
"1459.5330";"4.0623";"38.3533"
"1459.6330";"4.0570";"38.3600"
"1459.7330";"4.0492";"38.3666"
"1459.8330";"4.0410";"38.3732"
"1459.9330";"4.0331";"38.3799"
"1460.0330";"4.0246";"38.3866"
"1460.1330";"4.0164";"38.3932"
"1460.2330";"4.0088";"38.3999"
"1460.3330";"4.0026";"38.4067"
"1460.4330";"3.9917";"38.4133"
"1460.5330";"3.9842";"38.4199"
"1460.6330";"3.9758";"38.4266"
"1460.7330";"3.9682";"38.4333"
"1460.8330";"3.9598";"38.4399"
"1460.9330";"3.9534";"38.4465"
"1461.0330";"3.9463";"38.4533"
"1461.1330";"3.9406";"38.4600"
"1461.2330";"3.9341";"38.4666"
"1461.3330";"3.9280";"38.4732"
"1461.4330";"3.9218";"38.4799"
"1461.5330";"3.9150";"38.4866"
"1461.6330";"3.9062";"38.4932"
"1461.7330";"3.8991";"38.4999"
"1461.8330";"3.8925";"38.5066"
"1461.9330";"3.8868";"38.5133"
"1462.0330";"3.8812";"38.5200"
"1462.1330";"3.8759";"38.5266"
"1462.2330";"3.8715";"38.5332"
"1462.3330";"3.8672";"38.5400"
"1462.4330";"3.8609";"38.5466"
"1462.5330";"3.8535";"38.5532"
"1462.6330";"3.8469";"38.5599"
"1462.7330";"3.8425";"38.5667"
"1462.8330";"3.8381";"38.5733"
"1462.9330";"3.8350";"38.5799"
"1463.0330";"3.8304";"38.5866"
"1463.1330";"3.8264";"38.5933"
"1463.2330";"3.8206";"38.5999"
"1463.3330";"3.8149";"38.6066"
"1463.4330";"3.8097";"38.6132"
"1463.5330";"3.8051";"38.6200"
"1463.6330";"3.7995";"38.6266"
"1463.7330";"3.7944";"38.6333"
"1463.8330";"3.7880";"38.6399"
"1463.9330";"3.7824";"38.6466"
"1464.0330";"3.7744";"38.6532"
"1464.1330";"3.7701";"38.6599"
"1464.2330";"3.7633";"38.6666"
"1464.3330";"3.7567";"38.6733"
"1464.4330";"3.7502";"38.6799"
"1464.5330";"3.7456";"38.6866"
"1464.6330";"3.7411";"38.6932"
"1464.7330";"3.7376";"38.7000"
"1464.8330";"3.7315";"38.7066"
"1464.9330";"3.7255";"38.7132"
"1465.0330";"3.7185";"38.7199"
"1465.1330";"3.7118";"38.7267"
"1465.2330";"3.7049";"38.7333"
"1465.3330";"3.6995";"38.7399"
"1465.4330";"3.6940";"38.7466"
"1465.5330";"3.6877";"38.7533"
"1465.6330";"3.6794";"38.7599"
"1465.7330";"3.6730";"38.7666"
"1465.8330";"3.6665";"38.7733"
"1465.9330";"3.6590";"38.7800"
"1466.0330";"3.6516";"38.7866"
"1466.1330";"3.6458";"38.7933"
"1466.2330";"3.6384";"38.7999"
"1466.3330";"3.6281";"38.8066"
"1466.4330";"3.6181";"38.8132"
"1466.5330";"3.6087";"38.8199"
"1466.6330";"3.6018";"38.8266"
"1466.7330";"3.5951";"38.8333"
"1466.8330";"3.5883";"38.8399"
"1466.9330";"3.5808";"38.8466"
"1467.0330";"3.5717";"38.8533"
"1467.1330";"3.5622";"38.8599"
"1467.2330";"3.5514";"38.8666"
"1467.3330";"3.5404";"38.8732"
"1467.4330";"3.5307";"38.8799"
"1467.5330";"3.5213";"38.8867"
"1467.6330";"3.5134";"38.8933"
"1467.7330";"3.5060";"38.8999"
"1467.8330";"3.4995";"38.9066"
"1467.9330";"3.4914";"38.9133"
"1468.0330";"3.4822";"38.9199"
"1468.1330";"3.4749";"38.9266"
"1468.2330";"3.4671";"38.9333"
"1468.3330";"3.4588";"38.9400"
"1468.4330";"3.4503";"38.9466"
"1468.5330";"3.4427";"38.9532"
"1468.6330";"3.4360";"38.9599"
"1468.7330";"3.4292";"38.9666"
"1468.8330";"3.4231";"38.9732"
"1468.9330";"3.4152";"38.9799"
"1469.0330";"3.4087";"38.9866"
"1469.1330";"3.4039";"38.9933"
"1469.2330";"3.3991";"38.9999"
"1469.3330";"3.3945";"39.0066"
"1469.4330";"3.3897";"39.0133"
"1469.5330";"3.3837";"39.0199"
"1469.6330";"3.3792";"39.0266"
"1469.7330";"3.3747";"39.0332"
"1469.8330";"3.3703";"39.0400"
"1469.9330";"3.3657";"39.0466"
"1470.0330";"3.3596";"39.0533"
"1470.1330";"3.3552";"39.0599"
"1470.2330";"3.3519";"39.0666"
"1470.3330";"3.3473";"39.0733"
"1470.4330";"3.3443";"39.0799"
"1470.5330";"3.3421";"39.0865"
"1470.6330";"3.3415";"39.0933"
"1470.7330";"3.3398";"39.1000"
"1470.8330";"3.3388";"39.1066"
"1470.9330";"3.3385";"39.1132"
"1471.0330";"3.3371";"39.1199"
"1471.1330";"3.3355";"39.1266"
"1471.2330";"3.3346";"39.1332"
"1471.3330";"3.3338";"39.1399"
"1471.4330";"3.3334";"39.1466"
"1471.5330";"3.3322";"39.1533"
"1471.6330";"3.3300";"39.1599"
"1471.7330";"3.3282";"39.1666"
"1471.8330";"3.3263";"39.1733"
"1471.9330";"3.3252";"39.1799"
"1472.0330";"3.3239";"39.1866"
"1472.1330";"3.3244";"39.1932"
"1472.2330";"3.3253";"39.2000"
"1472.3330";"3.3244";"39.2066"
"1472.4330";"3.3234";"39.2133"
"1472.5330";"3.3229";"39.2199"
"1472.6330";"3.3228";"39.2266"
"1472.7330";"3.3211";"39.2333"
"1472.8330";"3.3211";"39.2399"
"1472.9330";"3.3236";"39.2466"
"1473.0330";"3.3244";"39.2533"
"1473.1330";"3.3250";"39.2600"
"1473.2330";"3.3251";"39.2666"
"1473.3330";"3.3239";"39.2732"
"1473.4330";"3.3245";"39.2799"
"1473.5330";"3.3241";"39.2866"
"1473.6330";"3.3218";"39.2932"
"1473.7330";"3.3199";"39.2999"
"1473.8330";"3.3177";"39.3066"
"1473.9330";"3.3145";"39.3133"
"1474.0330";"3.3116";"39.3199"
"1474.1330";"3.3112";"39.3266"
"1474.2330";"3.3105";"39.3333"
"1474.3330";"3.3076";"39.3399"
"1474.4330";"3.3064";"39.3466"
"1474.5330";"3.3044";"39.3532"
"1474.6330";"3.3041";"39.3600"
"1474.7330";"3.3044";"39.3666"
"1474.8330";"3.3046";"39.3733"
"1474.9330";"3.3043";"39.3799"
"1475.0330";"3.3063";"39.3866"
"1475.1330";"3.3065";"39.3933"
"1475.2330";"3.3080";"39.3999"
"1475.3330";"3.3096";"39.4066"
"1475.4330";"3.3113";"39.4133"
"1475.5330";"3.3123";"39.4200"
"1475.6330";"3.3140";"39.4266"
"1475.7330";"3.3148";"39.4332"
"1475.8330";"3.3147";"39.4400"
"1475.9330";"3.3132";"39.4466"
"1476.0330";"3.3127";"39.4532"
"1476.1330";"3.3146";"39.4599"
"1476.2330";"3.3166";"39.4666"
"1476.3330";"3.3179";"39.4733"
"1476.4330";"3.3176";"39.4799"
"1476.5330";"3.3170";"39.4866"
"1476.6330";"3.3171";"39.4933"
"1476.7330";"3.3162";"39.4999"
"1476.8330";"3.3153";"39.5066"
"1476.9330";"3.3154";"39.5132"
"1477.0330";"3.3173";"39.5200"
"1477.1330";"3.3185";"39.5266"
"1477.2330";"3.3185";"39.5333"
"1477.3330";"3.3179";"39.5399"
"1477.4330";"3.3174";"39.5466"
"1477.5330";"3.3169";"39.5532"
"1477.6330";"3.3170";"39.5599"
"1477.7330";"3.3187";"39.5666"
"1477.8330";"3.3196";"39.5733"
"1477.9330";"3.3187";"39.5800"
"1478.0330";"3.3185";"39.5866"
"1478.1330";"3.3182";"39.5932"
"1478.2330";"3.3183";"39.5999"
"1478.3330";"3.3178";"39.6066"
"1478.4330";"3.3163";"39.6132"
"1478.5330";"3.3165";"39.6199"
"1478.6330";"3.3165";"39.6266"
"1478.7330";"3.3166";"39.6333"
"1478.8330";"3.3175";"39.6399"
"1478.9330";"3.3190";"39.6466"
"1479.0330";"3.3204";"39.6533"
"1479.1330";"3.3223";"39.6599"
"1479.2330";"3.3244";"39.6665"
"1479.3330";"3.3250";"39.6732"
"1479.4330";"3.3250";"39.6800"
"1479.5330";"3.3248";"39.6867"
"1479.6330";"3.3259";"39.6932"
"1479.7330";"3.3285";"39.6999"
"1479.8330";"3.3305";"39.7066"
"1479.9330";"3.3318";"39.7132"
"1480.0330";"3.3325";"39.7199"
"1480.1330";"3.3347";"39.7266"
"1480.2330";"3.3362";"39.7333"
"1480.3330";"3.3382";"39.7400"
"1480.4330";"3.3388";"39.7466"
"1480.5330";"3.3408";"39.7532"
"1480.6330";"3.3426";"39.7599"
"1480.7330";"3.3445";"39.7666"
"1480.8330";"3.3463";"39.7732"
"1480.9330";"3.3487";"39.7799"
"1481.0330";"3.3509";"39.7867"
"1481.1330";"3.3532";"39.7933"
"1481.2330";"3.3558";"39.7999"
"1481.3330";"3.3601";"39.8066"
"1481.4330";"3.3626";"39.8133"
"1481.5330";"3.3646";"39.8200"
"1481.6330";"3.3677";"39.8265"
"1481.7330";"3.3702";"39.8333"
"1481.8330";"3.3741";"39.8400"
"1481.9330";"3.3779";"39.8466"
"1482.0330";"3.3804";"39.8532"
"1482.1330";"3.3842";"39.8599"
"1482.2330";"3.3872";"39.8666"
"1482.3330";"3.3904";"39.8733"
"1482.4330";"3.3928";"39.8799"
"1482.5330";"3.3965";"39.8866"
"1482.6330";"3.4005";"39.8933"
"1482.7330";"3.4030";"39.9000"
"1482.8330";"3.4058";"39.9065"
"1482.9330";"3.4083";"39.9133"
"1483.0330";"3.4106";"39.9199"
"1483.1330";"3.4128";"39.9266"
"1483.2330";"3.4150";"39.9332"
"1483.3330";"3.4176";"39.9399"
"1483.4330";"3.4199";"39.9466"
"1483.5330";"3.4225";"39.9533"
"1483.6330";"3.4257";"39.9599"
"1483.7330";"3.4293";"39.9666"
"1483.8330";"3.4327";"39.9733"
"1483.9330";"3.4360";"39.9799"
"1484.0330";"3.4387";"39.9865"
"1484.1330";"3.4420";"39.9933"
"1484.2330";"3.4458";"40.0000"
"1484.3330";"3.4481";"40.0066"
"1484.4330";"3.4515";"40.0132"
"1484.5330";"3.4547";"40.0199"
"1484.6330";"3.4561";"40.0266"
"1484.7330";"3.4574";"40.0333"
"1484.8330";"3.4582";"40.0399"
"1484.9330";"3.4615";"40.0466"
"1485.0330";"3.4647";"40.0533"
"1485.1330";"3.4674";"40.0600"
"1485.2330";"3.4689";"40.0665"
"1485.3330";"3.4706";"40.0733"
"1485.4330";"3.4708";"40.0799"
"1485.5330";"3.4718";"40.0866"
"1485.6330";"3.4720";"40.0932"
"1485.7330";"3.4746";"40.0999"
"1485.8330";"3.4779";"40.1066"
"1485.9330";"3.4800";"40.1133"
"1486.0330";"3.4817";"40.1199"
"1486.1330";"3.4843";"40.1266"
"1486.2330";"3.4864";"40.1333"
"1486.3330";"3.4891";"40.1399"
"1486.4330";"3.4912";"40.1465"
"1486.5330";"3.4937";"40.1533"
"1486.6330";"3.4953";"40.1600"
"1486.7330";"3.4969";"40.1666"
"1486.8330";"3.4985";"40.1732"
"1486.9330";"3.4995";"40.1799"
"1487.0330";"3.5010";"40.1866"
"1487.1330";"3.5022";"40.1932"
"1487.2330";"3.5039";"40.1999"
"1487.3330";"3.5062";"40.2066"
"1487.4330";"3.5064";"40.2133"
"1487.5330";"3.5089";"40.2200"
"1487.6330";"3.5100";"40.2266"
"1487.7330";"3.5121";"40.2333"
"1487.8330";"3.5134";"40.2399"
"1487.9330";"3.5140";"40.2466"
"1488.0330";"3.5150";"40.2532"
"1488.1330";"3.5177";"40.2599"
"1488.2330";"3.5173";"40.2666"
"1488.3330";"3.5173";"40.2733"
"1488.4330";"3.5179";"40.2799"
"1488.5330";"3.5193";"40.2866"
"1488.6330";"3.5204";"40.2933"
"1488.7330";"3.5215";"40.2999"
"1488.8330";"3.5219";"40.3065"
"1488.9330";"3.5229";"40.3133"
"1489.0330";"3.5251";"40.3200"
"1489.1330";"3.5268";"40.3266"
"1489.2330";"3.5280";"40.3332"
"1489.3330";"3.5300";"40.3399"
"1489.4330";"3.5323";"40.3466"
"1489.5330";"3.5349";"40.3532"
"1489.6330";"3.5363";"40.3599"
"1489.7330";"3.5391";"40.3666"
"1489.8330";"3.5428";"40.3733"
"1489.9330";"3.5456";"40.3799"
"1490.0330";"3.5490";"40.3866"
"1490.1330";"3.5519";"40.3932"
"1490.2330";"3.5557";"40.3999"
"1490.3330";"3.5595";"40.4066"
"1490.4330";"3.5634";"40.4132"
"1490.5330";"3.5666";"40.4199"
"1490.6330";"3.5698";"40.4267"
"1490.7330";"3.5734";"40.4333"
"1490.8330";"3.5750";"40.4399"
"1490.9330";"3.5777";"40.4466"
"1491.0330";"3.5789";"40.4533"
"1491.1330";"3.5789";"40.4599"
"1491.2330";"3.5793";"40.4665"
"1491.3330";"3.5795";"40.4733"
"1491.4330";"3.5797";"40.4800"
"1491.5330";"3.5805";"40.4866"
"1491.6330";"3.5821";"40.4933"
"1491.7330";"3.5846";"40.4999"
"1491.8330";"3.5850";"40.5066"
"1491.9330";"3.5846";"40.5132"
"1492.0330";"3.5862";"40.5199"
"1492.1330";"3.5874";"40.5266"
"1492.2330";"3.5902";"40.5333"
"1492.3330";"3.5906";"40.5399"
"1492.4330";"3.5919";"40.5466"
"1492.5330";"3.5939";"40.5532"
"1492.6330";"3.5960";"40.5600"
"1492.7330";"3.5986";"40.5665"
"1492.8330";"3.6016";"40.5732"
"1492.9330";"3.6046";"40.5799"
"1493.0330";"3.6081";"40.5867"
"1493.1330";"3.6098";"40.5933"
"1493.2330";"3.6141";"40.5999"
"1493.3330";"3.6174";"40.6066"
"1493.4330";"3.6203";"40.6133"
"1493.5330";"3.6231";"40.6199"
"1493.6330";"3.6277";"40.6265"
"1493.7330";"3.6317";"40.6333"
"1493.8330";"3.6336";"40.6400"
"1493.9330";"3.6369";"40.6466"
"1494.0330";"3.6418";"40.6533"
"1494.1330";"3.6461";"40.6599"
"1494.2330";"3.6509";"40.6666"
"1494.3330";"3.6538";"40.6732"
"1494.4330";"3.6575";"40.6799"
"1494.5330";"3.6618";"40.6866"
"1494.6330";"3.6647";"40.6933"
"1494.7330";"3.6665";"40.6999"
"1494.8330";"3.6696";"40.7066"
"1494.9330";"3.6713";"40.7132"
"1495.0330";"3.6734";"40.7199"
"1495.1330";"3.6750";"40.7265"
"1495.2330";"3.6772";"40.7332"
"1495.3330";"3.6779";"40.7399"
"1495.4330";"3.6787";"40.7467"
"1495.5330";"3.6793";"40.7533"
"1495.6330";"3.6814";"40.7599"
"1495.7330";"3.6835";"40.7666"
"1495.8330";"3.6848";"40.7733"
"1495.9330";"3.6863";"40.7799"
"1496.0330";"3.6886";"40.7866"
"1496.1330";"3.6888";"40.7933"
"1496.2330";"3.6900";"40.8000"
"1496.3330";"3.6911";"40.8066"
"1496.4330";"3.6930";"40.8132"
"1496.5330";"3.6950";"40.8199"
"1496.6330";"3.6957";"40.8266"
"1496.7330";"3.6972";"40.8332"
"1496.8330";"3.6990";"40.8399"
"1496.9330";"3.7010";"40.8466"
"1497.0330";"3.7033";"40.8533"
"1497.1330";"3.7054";"40.8599"
"1497.2330";"3.7074";"40.8666"
"1497.3330";"3.7086";"40.8733"
"1497.4330";"3.7088";"40.8799"
"1497.5330";"3.7108";"40.8866"
"1497.6330";"3.7129";"40.8932"
"1497.7330";"3.7154";"40.8999"
"1497.8330";"3.7179";"40.9066"
"1497.9330";"3.7195";"40.9133"
"1498.0330";"3.7218";"40.9199"
"1498.1330";"3.7240";"40.9266"
"1498.2330";"3.7255";"40.9333"
"1498.3330";"3.7271";"40.9399"
"1498.4330";"3.7287";"40.9466"
"1498.5330";"3.7304";"40.9533"
"1498.6330";"3.7314";"40.9599"
"1498.7330";"3.7329";"40.9666"
"1498.8330";"3.7353";"40.9732"
"1498.9330";"3.7365";"40.9799"
"1499.0330";"3.7375";"40.9866"
"1499.1330";"3.7393";"40.9932"
"1499.2330";"3.7410";"40.9999"
"1499.3330";"3.7432";"41.0066"
"1499.4330";"3.7447";"41.0133"
"1499.5330";"3.7455";"41.0199"
"1499.6330";"3.7460";"41.0266"
"1499.7330";"3.7453";"41.0333"
"1499.8330";"3.7451";"41.0399"
"1499.9330";"3.7450";"41.0466"
"1500.0330";"3.7449";"41.0532"
"1500.1330";"3.7452";"41.0600"
"1500.2330";"3.7441";"41.0666"
"1500.3330";"3.7430";"41.0733"
"1500.4330";"3.7427";"41.0799"
"1500.5330";"3.7427";"41.0866"
"1500.6330";"3.7426";"41.0932"
"1500.7330";"3.7423";"41.0999"
"1500.8330";"3.7412";"41.1065"
"1500.9330";"3.7412";"41.1133"
"1501.0330";"3.7395";"41.1200"
"1501.1330";"3.7382";"41.1266"
"1501.2330";"3.7375";"41.1332"
"1501.3330";"3.7379";"41.1400"
"1501.4330";"3.7369";"41.1466"
"1501.5330";"3.7364";"41.1532"
"1501.6330";"3.7348";"41.1599"
"1501.7330";"3.7341";"41.1666"
"1501.8330";"3.7338";"41.1733"
"1501.9330";"3.7337";"41.1799"
"1502.0330";"3.7318";"41.1866"
"1502.1330";"3.7316";"41.1933"
"1502.2330";"3.7286";"41.1999"
"1502.3330";"3.7270";"41.2066"
"1502.4330";"3.7255";"41.2132"
"1502.5330";"3.7252";"41.2200"
"1502.6330";"3.7250";"41.2266"
"1502.7330";"3.7259";"41.2333"
"1502.8330";"3.7258";"41.2399"
"1502.9330";"3.7246";"41.2466"
"1503.0330";"3.7229";"41.2532"
"1503.1330";"3.7236";"41.2599"
"1503.2330";"3.7246";"41.2665"
"1503.3330";"3.7258";"41.2733"
"1503.4330";"3.7264";"41.2800"
"1503.5330";"3.7270";"41.2866"
"1503.6330";"3.7287";"41.2932"
"1503.7330";"3.7298";"41.3000"
"1503.8330";"3.7300";"41.3066"
"1503.9330";"3.7299";"41.3132"
"1504.0330";"3.7303";"41.3199"
"1504.1330";"3.7315";"41.3266"
"1504.2330";"3.7319";"41.3333"
"1504.3330";"3.7323";"41.3399"
"1504.4330";"3.7342";"41.3466"
"1504.5330";"3.7365";"41.3533"
"1504.6330";"3.7383";"41.3599"
"1504.7330";"3.7400";"41.3666"
"1504.8330";"3.7416";"41.3732"
"1504.9330";"3.7426";"41.3800"
"1505.0330";"3.7432";"41.3866"
"1505.1330";"3.7435";"41.3932"
"1505.2330";"3.7444";"41.3999"
"1505.3330";"3.7430";"41.4066"
"1505.4330";"3.7433";"41.4132"
"1505.5330";"3.7422";"41.4199"
"1505.6330";"3.7413";"41.4266"
"1505.7330";"3.7403";"41.4333"
"1505.8330";"3.7366";"41.4400"
"1505.9330";"3.7337";"41.4466"
"1506.0330";"3.7268";"41.4532"
"1506.1330";"3.7212";"41.4599"
"1506.2330";"3.7204";"41.4666"
"1506.3330";"3.7198";"41.4732"
"1506.4330";"3.7201";"41.4799"
"1506.5330";"3.7201";"41.4866"
"1506.6330";"3.7181";"41.4933"
"1506.7330";"3.7174";"41.4999"
"1506.8330";"3.7175";"41.5066"
"1506.9330";"3.7188";"41.5133"
"1507.0330";"3.7200";"41.5199"
"1507.1330";"3.7207";"41.5265"
"1507.2330";"3.7225";"41.5332"
"1507.3330";"3.7229";"41.5400"
"1507.4330";"3.7217";"41.5466"
"1507.5330";"3.7209";"41.5532"
"1507.6330";"3.7206";"41.5599"
"1507.7330";"3.7196";"41.5666"
"1507.8330";"3.7189";"41.5733"
"1507.9330";"3.7180";"41.5799"
"1508.0330";"3.7177";"41.5866"
"1508.1330";"3.7174";"41.5933"
"1508.2330";"3.7160";"41.6000"
"1508.3330";"3.7148";"41.6066"
"1508.4330";"3.7156";"41.6133"
"1508.5330";"3.7152";"41.6199"
"1508.6330";"3.7144";"41.6266"
"1508.7330";"3.7136";"41.6332"
"1508.8330";"3.7128";"41.6399"
"1508.9330";"3.7106";"41.6466"
"1509.0330";"3.7074";"41.6533"
"1509.1330";"3.7059";"41.6599"
"1509.2330";"3.7052";"41.6666"
"1509.3330";"3.7056";"41.6732"
"1509.4330";"3.7055";"41.6799"
"1509.5330";"3.7044";"41.6865"
"1509.6330";"3.7059";"41.6933"
"1509.7330";"3.7079";"41.7000"
"1509.8330";"3.7104";"41.7066"
"1509.9330";"3.7110";"41.7132"
"1510.0330";"3.7125";"41.7199"
"1510.1330";"3.7116";"41.7266"
"1510.2330";"3.7121";"41.7333"
"1510.3330";"3.7112";"41.7399"
"1510.4330";"3.7122";"41.7466"
"1510.5330";"3.7132";"41.7533"
"1510.6330";"3.7143";"41.7600"
"1510.7330";"3.7156";"41.7666"
"1510.8330";"3.7170";"41.7733"
"1510.9330";"3.7171";"41.7799"
"1511.0330";"3.7185";"41.7866"
"1511.1330";"3.7182";"41.7932"
"1511.2330";"3.7196";"41.7999"
"1511.3330";"3.7202";"41.8066"
"1511.4330";"3.7216";"41.8133"
"1511.5330";"3.7233";"41.8199"
"1511.6330";"3.7244";"41.8266"
"1511.7330";"3.7253";"41.8333"
"1511.8330";"3.7254";"41.8399"
"1511.9330";"3.7251";"41.8465"
"1512.0330";"3.7271";"41.8533"
"1512.1330";"3.7283";"41.8599"
"1512.2330";"3.7302";"41.8667"
"1512.3330";"3.7298";"41.8732"
"1512.4330";"3.7311";"41.8799"
"1512.5330";"3.7320";"41.8866"
"1512.6330";"3.7334";"41.8933"
"1512.7330";"3.7331";"41.8999"
"1512.8330";"3.7353";"41.9066"
"1512.9330";"3.7347";"41.9133"
"1513.0330";"3.7346";"41.9200"
"1513.1330";"3.7329";"41.9266"
"1513.2330";"3.7334";"41.9333"
"1513.3330";"3.7340";"41.9399"
"1513.4330";"3.7336";"41.9466"
"1513.5330";"3.7328";"41.9532"
"1513.6330";"3.7341";"41.9599"
"1513.7330";"3.7327";"41.9666"
"1513.8330";"3.7308";"41.9733"
"1513.9330";"3.7295";"41.9799"
"1514.0330";"3.7283";"41.9866"
"1514.1330";"3.7269";"41.9933"
"1514.2330";"3.7233";"41.9999"
"1514.3330";"3.7219";"42.0065"
"1514.4330";"3.7201";"42.0133"
"1514.5330";"3.7184";"42.0200"
"1514.6330";"3.7156";"42.0266"
"1514.7330";"3.7142";"42.0332"
"1514.8330";"3.7106";"42.0399"
"1514.9330";"3.7076";"42.0466"
"1515.0330";"3.7024";"42.0533"
"1515.1330";"3.6966";"42.0598"
"1515.2330";"3.6916";"42.0666"
"1515.3330";"3.6882";"42.0733"
"1515.4330";"3.6843";"42.0800"
"1515.5330";"3.6801";"42.0866"
"1515.6330";"3.6758";"42.0933"
"1515.7330";"3.6723";"42.0999"
"1515.8330";"3.6698";"42.1066"
"1515.9330";"3.6688";"42.1132"
"1516.0330";"3.6689";"42.1199"
"1516.1330";"3.6674";"42.1266"
"1516.2330";"3.6661";"42.1333"
"1516.3330";"3.6634";"42.1399"
"1516.4330";"3.6614";"42.1466"
"1516.5330";"3.6584";"42.1533"
"1516.6330";"3.6552";"42.1599"
"1516.7330";"3.6515";"42.1665"
"1516.8330";"3.6491";"42.1733"
"1516.9330";"3.6461";"42.1800"
"1517.0330";"3.6433";"42.1866"
"1517.1330";"3.6394";"42.1932"
"1517.2330";"3.6367";"42.1999"
"1517.3330";"3.6345";"42.2066"
"1517.4330";"3.6314";"42.2132"
"1517.5330";"3.6276";"42.2199"
"1517.6330";"3.6256";"42.2266"
"1517.7330";"3.6214";"42.2333"
"1517.8330";"3.6171";"42.2399"
"1517.9330";"3.6126";"42.2466"
"1518.0330";"3.6090";"42.2533"
"1518.1330";"3.6053";"42.2599"
"1518.2330";"3.6007";"42.2666"
"1518.3330";"3.5954";"42.2732"
"1518.4330";"3.5886";"42.2799"
"1518.5330";"3.5818";"42.2867"
"1518.6330";"3.5759";"42.2933"
"1518.7330";"3.5686";"42.2999"
"1518.8330";"3.5634";"42.3066"
"1518.9330";"3.5590";"42.3133"
"1519.0330";"3.5542";"42.3199"
"1519.1330";"3.5512";"42.3266"
"1519.2330";"3.5476";"42.3333"
"1519.3330";"3.5432";"42.3400"
"1519.4330";"3.5369";"42.3466"
"1519.5330";"3.5306";"42.3532"
"1519.6330";"3.5249";"42.3599"
"1519.7330";"3.5185";"42.3666"
"1519.8330";"3.5131";"42.3732"
"1519.9330";"3.5071";"42.3799"
"1520.0330";"3.5034";"42.3866"
"1520.1330";"3.4982";"42.3933"
"1520.2330";"3.4924";"42.3999"
"1520.3330";"3.4858";"42.4066"
"1520.4330";"3.4807";"42.4132"
"1520.5330";"3.4761";"42.4200"
"1520.6330";"3.4694";"42.4266"
"1520.7330";"3.4650";"42.4332"
"1520.8330";"3.4601";"42.4399"
"1520.9330";"3.4564";"42.4467"
"1521.0330";"3.4514";"42.4533"
"1521.1330";"3.4476";"42.4599"
"1521.2330";"3.4441";"42.4666"
"1521.3330";"3.4381";"42.4733"
"1521.4330";"3.4313";"42.4799"
"1521.5330";"3.4251";"42.4866"
"1521.6330";"3.4180";"42.4933"
"1521.7330";"3.4128";"42.5000"
"1521.8330";"3.4052";"42.5066"
"1521.9330";"3.3981";"42.5133"
"1522.0330";"3.3901";"42.5199"
"1522.1330";"3.3820";"42.5266"
"1522.2330";"3.3729";"42.5332"
"1522.3330";"3.3628";"42.5399"
"1522.4330";"3.3538";"42.5466"
"1522.5330";"3.3430";"42.5533"
"1522.6330";"3.3316";"42.5599"
"1522.7330";"3.3187";"42.5666"
"1522.8330";"3.3039";"42.5732"
"1522.9330";"3.2915";"42.5799"
"1523.0330";"3.2804";"42.5866"
"1523.1330";"3.2717";"42.5932"
"1523.2330";"3.2623";"42.5999"
"1523.3330";"3.2524";"42.6067"
"1523.4330";"3.2428";"42.6133"
"1523.5330";"3.2326";"42.6199"
"1523.6330";"3.2238";"42.6266"
"1523.7330";"3.2147";"42.6333"
"1523.8330";"3.2045";"42.6399"
"1523.9330";"3.1940";"42.6466"
"1524.0330";"3.1838";"42.6533"
"1524.1330";"3.1720";"42.6600"
"1524.2330";"3.1584";"42.6666"
"1524.3330";"3.1445";"42.6732"
"1524.4330";"3.1325";"42.6799"
"1524.5330";"3.1224";"42.6866"
"1524.6330";"3.1119";"42.6932"
"1524.7330";"3.1039";"42.6999"
"1524.8330";"3.0938";"42.7066"
"1524.9330";"3.0833";"42.7133"
"1525.0330";"3.0725";"42.7199"
"1525.1330";"3.0622";"42.7266"
"1525.2330";"3.0531";"42.7333"
"1525.3330";"3.0451";"42.7400"
"1525.4330";"3.0363";"42.7466"
"1525.5330";"3.0282";"42.7532"
"1525.6330";"3.0191";"42.7600"
"1525.7330";"3.0099";"42.7666"
"1525.8330";"2.9998";"42.7733"
"1525.9330";"2.9901";"42.7799"
